@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute outputs_annie-1 numeric
@attribute outputs_annie-2 numeric
@attribute outputs_annie-3 numeric
@attribute outputs_annie-4 numeric
@attribute outputs_annie-5 numeric
@attribute outputs_annie-6 numeric

@data
901,'2017/02/12 14:05:12:381',14,402.515289,222.933746,4.641932,0.080437,-0.002164,0.104866,13.938302,9.778169,7.492572,7.514825,2.444155,2.452551,27.190876,6.019424,0.628753,0.628753,0.628753,0.994,0.994,0.994
902,'2017/02/12 14:05:12:390',14,402.515289,222.933746,4.641932,0.080437,-0.002164,0.104866,13.938302,9.778169,7.492572,7.514825,2.444155,2.452551,27.190876,6.019424,0.628753,0.628753,0.628753,0.994,0.994,0.994
903,'2017/02/12 14:05:12:431',14,400.34552,222.549316,4.631956,0.080583,0.003964,0.107798,14.025578,9.847712,7.443641,7.474872,2.516214,2.54087,27.175148,6.025117,0.628753,0.628753,0.628753,0.994,0.994,0.994
904,'2017/02/12 14:05:12:448',14,397.413208,222.603897,4.618706,0.074811,0.013753,0.10208,14.060583,9.867903,7.443094,7.467996,2.53124,2.537435,27.194647,6.089289,0.628753,0.628753,0.628753,0.994,0.994,0.994
905,'2017/02/12 14:05:12:496',14,394.272583,222.36058,4.620916,0.072655,0.016252,0.099287,14.099684,9.820505,7.435515,7.453176,2.512062,2.519711,27.180489,6.135297,0.628753,0.628753,0.628753,0.994,0.994,0.994
906,'2017/02/12 14:05:12:510',14,390.758209,222.134491,4.614339,0.070844,0.021735,0.09636,14.116269,9.861283,7.440814,7.456842,2.506115,2.516576,27.193712,6.115802,0.628753,0.628753,0.628753,0.994,0.994,0.994
907,'2017/02/12 14:05:12:521',14,390.758209,222.134491,4.614339,0.070844,0.021735,0.09636,14.116269,9.861283,7.440814,7.456842,2.506115,2.516576,27.193712,6.115802,0.628753,0.628753,0.628753,0.994,0.994,0.994
908,'2017/02/12 14:05:12:548',14,386.834839,221.782913,4.607284,0.067799,0.027493,0.093232,14.144688,9.861423,7.440149,7.465716,2.512685,2.532438,27.163679,6.135991,0.628753,0.628753,0.628753,0.994,0.994,0.994
909,'2017/02/12 14:05:12:581',14,382.970978,221.653244,4.612476,0.073819,0.03307,0.090042,13.949029,9.865023,7.435694,7.460673,2.490747,2.513183,27.28088,6.027215,0.628753,0.628753,0.628753,0.994,0.994,0.994
910,'2017/02/12 14:05:12:614',14,378.941895,221.57431,4.601451,0.065016,0.038069,0.085595,13.91274,9.868035,7.426215,7.449295,2.511946,2.526638,27.318611,6.054044,0.628753,0.628753,0.628753,0.994,0.994,0.994
911,'2017/02/12 14:05:12:624',14,378.941895,221.57431,4.601451,0.065016,0.038069,0.085595,13.91274,9.868035,7.426215,7.449295,2.511946,2.526638,27.318611,6.054044,0.628753,0.628753,0.628753,0.994,0.994,0.994
912,'2017/02/12 14:05:12:643',14,374.937683,221.361832,4.597411,0.05575,0.043728,0.085597,13.905123,9.916058,7.420392,7.436546,2.496174,2.519353,27.239613,6.100928,0.628753,0.628753,0.628753,0.994,0.994,0.994
913,'2017/02/12 14:05:12:679',14,370.657288,221.173782,4.593353,0.058859,0.045127,0.082584,13.963426,9.853166,7.392745,7.407651,2.517672,2.543835,27.325531,6.02928,0.628753,0.628753,0.628753,0.994,0.994,0.994
914,'2017/02/12 14:05:12:713',14,366.425751,221.053223,4.587017,0.054174,0.048684,0.079784,13.986624,9.974026,7.406037,7.413615,2.462539,2.488148,27.237709,6.09519,0.628753,0.628753,0.628753,0.994,0.994,0.994
915,'2017/02/12 14:05:12:747',14,362.199707,221.153519,4.577841,0.046419,0.060582,0.072483,14.016005,9.761883,7.415561,7.436495,2.489699,2.503186,27.218624,6.086547,0.628753,0.628753,0.628753,0.994,0.994,0.994
916,'2017/02/12 14:05:12:773',14,362.199707,221.153519,4.577841,0.046419,0.060582,0.072483,14.016005,9.761883,7.415561,7.436495,2.489699,2.503186,27.218624,6.086547,0.628753,0.628753,0.628753,0.994,0.994,0.994
917,'2017/02/12 14:05:12:783',14,358.163605,220.918884,4.579795,0.048394,0.057255,0.069213,13.947321,9.950328,7.432043,7.439227,2.479966,2.506443,27.271996,6.049947,0.628753,0.628753,0.628753,0.994,0.994,0.994
918,'2017/02/12 14:05:12:815',14,354.33551,220.717819,4.579985,0.060947,0.065273,0.067705,14.005131,9.84311,7.458302,7.462738,2.476016,2.501898,27.251875,6.089956,0.628753,0.628753,0.628753,0.994,0.994,0.994
919,'2017/02/12 14:05:12:848',14,351.021637,220.719177,4.572416,0.05497,0.07359,0.063079,13.969864,9.910938,7.469811,7.482306,2.511104,2.532275,27.172516,6.090829,0.628753,0.628753,0.628753,0.994,0.994,0.994
920,'2017/02/12 14:05:12:871',14,351.021637,220.719177,4.572416,0.05497,0.07359,0.063079,13.969864,9.910938,7.469811,7.482306,2.511104,2.532275,27.172516,6.090829,0.628753,0.628753,0.628753,0.994,0.994,0.994
921,'2017/02/12 14:05:12:879',14,347.724304,220.792587,4.575105,0.052796,0.07503,0.057847,14.000954,9.885113,7.468883,7.481212,2.53584,2.562104,27.159889,6.062064,0.628753,0.628753,0.628753,0.994,0.994,0.994
922,'2017/02/12 14:05:12:910',14,344.870972,220.714172,4.576291,0.05496,0.079737,0.053298,13.99681,9.890879,7.458607,7.46594,2.49564,2.515456,27.167545,6.080533,0.628753,0.628753,0.628753,0.994,0.994,0.994
923,'2017/02/12 14:05:12:946',14,342.343903,221.257629,4.568503,0.023477,0.083779,0.045945,13.91764,9.920982,7.402738,7.424559,2.500106,2.500305,27.107012,6.123326,0.628753,0.628753,0.628753,0.994,0.994,0.994
924,'2017/02/12 14:05:12:984',14,340.488434,220.961792,4.570662,0.032972,0.08731,0.045754,13.825117,9.897569,7.409528,7.425309,2.515395,2.528198,27.122131,6.075809,0.628753,0.628753,0.628753,0.994,0.994,0.994
925,'2017/02/12 14:05:12:998',14,340.488434,220.961792,4.570662,0.032972,0.08731,0.045754,13.825117,9.897569,7.409528,7.425309,2.515395,2.528198,27.122131,6.075809,0.628753,0.628753,0.628753,0.994,0.994,0.994
926,'2017/02/12 14:05:13:014',14,338.955811,221.261917,4.580462,0.041642,0.082079,0.04658,13.816442,9.745925,7.504541,7.498887,2.43539,2.457814,27.013781,6.045668,0.628753,0.628753,0.628753,0.994,0.994,0.994
927,'2017/02/12 14:06:19:269',15,402.630981,222.078217,3.884594,0.036004,-0.246222,0.158559,13.771195,1.356106,7.152325,7.150264,2.650017,2.834904,20.515671,6.837076,0,0,0,0.34884,0.34884,0.34884
928,'2017/02/12 14:06:19:274',15,402.574097,222.085571,3.883029,0.035833,-0.249068,0.158678,13.802422,1.326374,7.065857,7.06588,2.7082,2.89857,20.500956,6.75477,0,0,0,0.34884,0.34884,0.34884
929,'2017/02/12 14:06:19:308',15,402.488098,222.203598,3.876719,0.036507,-0.248048,0.159855,13.727833,1.309641,7.202296,7.20281,2.582462,2.775943,20.460209,6.742842,0,0,0,0.34884,0.34884,0.34884
930,'2017/02/12 14:06:19:342',15,402.457275,222.136185,3.882267,0.035732,-0.25172,0.160534,13.721034,1.308131,7.027084,7.025733,2.725041,2.921892,20.460907,6.7688,0,0,0,0.34884,0.34884,0.34884
931,'2017/02/12 14:06:19:375',15,402.356537,222.149567,3.874998,0.033498,-0.251846,0.161238,13.720038,1.296645,7.136511,7.140993,2.603115,2.809281,20.396444,6.809449,0,0,0,0.34884,0.34884,0.34884
932,'2017/02/12 14:06:19:395',15,402.356537,222.149567,3.874998,0.033498,-0.251846,0.161238,13.720038,1.296645,7.136511,7.140993,2.603115,2.809281,20.396444,6.809449,0,0,0,0.34884,0.34884,0.34884
933,'2017/02/12 14:06:19:411',15,402.479126,222.108154,3.87666,0.034662,-0.247288,0.158374,13.786125,1.283273,7.049543,7.053362,2.71297,2.902863,20.409782,6.76463,0,0,0,0.34884,0.34884,0.34884
934,'2017/02/12 14:06:19:462',15,402.478302,222.193863,3.871691,0.032278,-0.248713,0.158493,13.770271,1.281014,7.182996,7.184011,2.566972,2.766646,20.401917,6.765239,0,0,0,0.34884,0.34884,0.34884
935,'2017/02/12 14:06:19:477',15,402.594543,222.063599,3.873433,0.032586,-0.248877,0.15778,13.847727,1.287469,7.043289,7.045715,2.719686,2.912719,20.402475,6.754871,0,0,0,0.34884,0.34884,0.34884
936,'2017/02/12 14:06:19:526',15,402.648834,222.056992,3.8703,0.033981,-0.248766,0.158732,13.818781,1.276336,7.152207,7.155158,2.612378,2.810182,20.383394,6.813319,0,0,0,0.34884,0.34884,0.34884
937,'2017/02/12 14:06:19:533',15,402.648834,222.056992,3.8703,0.033981,-0.248766,0.158732,13.818781,1.276336,7.152207,7.155158,2.612378,2.810182,20.383394,6.813319,0,0,0,0.34884,0.34884,0.34884
938,'2017/02/12 14:06:19:561',15,402.817963,222.03598,3.873686,0.034731,-0.248136,0.157027,13.82112,1.275227,7.052933,7.054081,2.704889,2.893791,20.370554,6.822456,0,0,0,0.34884,0.34884,0.34884
939,'2017/02/12 14:06:19:594',15,402.861053,222.116211,3.870723,0.031737,-0.250688,0.157098,13.784674,1.272769,7.111065,7.11407,2.660961,2.856781,20.37229,6.822253,0,0,0,0.34884,0.34884,0.34884
940,'2017/02/12 14:06:19:607',15,402.802277,222.073059,3.870771,0.032727,-0.251672,0.158781,13.803277,1.275968,7.061938,7.069054,2.705644,2.902808,20.385273,6.764652,0,0,0,0.34884,0.34884,0.34884
941,'2017/02/12 14:06:19:626',15,402.802277,222.073059,3.870771,0.032727,-0.251672,0.158781,13.803277,1.275968,7.061938,7.069054,2.705644,2.902808,20.385273,6.764652,0,0,0,0.34884,0.34884,0.34884
942,'2017/02/12 14:06:19:641',15,402.753387,222.155975,3.871172,0.03457,-0.251858,0.159146,13.857944,1.261484,7.119205,7.1267,2.643763,2.841009,20.355118,6.834613,0,0,0,0.34884,0.34884,0.34884
943,'2017/02/12 14:06:19:677',15,402.769196,222.069031,3.871495,0.033447,-0.251317,0.159689,13.916754,1.265239,7.017923,7.030491,2.741841,2.937607,20.311199,6.830261,0,0,0,0.34884,0.34884,0.34884
944,'2017/02/12 14:06:19:711',15,402.678802,222.117111,3.870428,0.032073,-0.253159,0.161486,13.897226,1.264305,7.141992,7.155086,2.590005,2.798836,20.346756,6.864592,0,0,0,0.34884,0.34884,0.34884
945,'2017/02/12 14:06:19:738',15,402.678802,222.117111,3.870428,0.032073,-0.253159,0.161486,13.897226,1.264305,7.141992,7.155086,2.590005,2.798836,20.346756,6.864592,0,0,0,0.34884,0.34884,0.34884
946,'2017/02/12 14:06:19:742',15,402.674713,222.138702,3.870198,0.03219,-0.25248,0.160306,13.918633,1.264813,7.007706,7.020143,2.735002,2.931314,20.334179,6.864775,0,0,0,0.34884,0.34884,0.34884
947,'2017/02/12 14:06:19:777',15,402.51828,222.252304,3.863541,0.030626,-0.252677,0.161139,13.905087,1.254199,7.159969,7.171518,2.596158,2.802473,20.329788,6.853435,0,0,0,0.34884,0.34884,0.34884
948,'2017/02/12 14:06:19:809',15,402.531952,222.157974,3.870247,0.03209,-0.252266,0.16162,13.951529,1.261491,6.995644,7.008756,2.752876,2.950728,20.307484,6.836954,0,0,0,0.34884,0.34884,0.34884
949,'2017/02/12 14:06:19:831',15,402.531952,222.157974,3.870247,0.03209,-0.252266,0.16162,13.951529,1.261491,6.995644,7.008756,2.752876,2.950728,20.307484,6.836954,0,0,0,0.34884,0.34884,0.34884
950,'2017/02/12 14:06:19:845',15,402.299744,222.225418,3.863216,0.034869,-0.253127,0.162667,13.911948,1.247453,7.199173,7.211013,2.577761,2.784731,20.316631,6.882484,0,0,0,0.34884,0.34884,0.34884
951,'2017/02/12 14:06:19:873',15,402.306,222.248108,3.867175,0.030949,-0.254234,0.161351,13.937218,1.259206,7.010286,7.028348,2.761842,2.960306,20.27277,6.860065,0,0,0,0.34884,0.34884,0.34884
952,'2017/02/12 14:06:19:909',15,402.224396,222.261444,3.859054,0.031139,-0.251375,0.161148,13.89761,1.246745,7.166394,7.178622,2.604225,2.805063,20.303764,6.873423,0,0,0,0.34884,0.34884,0.34884
953,'2017/02/12 14:06:19:941',15,402.215637,222.192215,3.864405,0.03209,-0.252703,0.161864,13.929742,1.246411,7.021308,7.031136,2.766038,2.960423,20.295691,6.865034,0,0,0,0.34884,0.34884,0.34884
954,'2017/02/12 14:06:19:976',15,402.093597,222.268768,3.861706,0.02945,-0.25321,0.162441,13.865897,1.244041,7.130559,7.149237,2.645116,2.851385,20.295256,6.845396,0,0,0,0.34884,0.34884,0.34884
955,'2017/02/12 14:06:19:981',15,402.093597,222.268768,3.861706,0.02945,-0.25321,0.162441,13.865897,1.244041,7.130559,7.149237,2.645116,2.851385,20.295256,6.845396,0,0,0,0.34884,0.34884,0.34884
956,'2017/02/12 14:06:20:013',15,402.092773,222.137604,3.865788,0.032792,-0.252964,0.164102,13.924046,1.24339,7.043992,7.060483,2.715028,2.919609,20.306011,6.837203,0,0,0,0.34884,0.34884,0.34884
957,'2017/02/12 14:06:20:043',15,401.955017,222.261108,3.85687,0.027916,-0.254821,0.162188,13.871709,1.241648,7.145985,7.162329,2.618797,2.82375,20.297604,6.842535,0,0,0,0.34884,0.34884,0.34884
958,'2017/02/12 14:06:20:077',15,402.053436,222.213745,3.863477,0.028966,-0.254444,0.162248,13.980204,1.246472,7.040223,7.055919,2.702812,2.908353,20.286287,6.850165,0,0,0,0.34884,0.34884,0.34884
959,'2017/02/12 14:06:20:107',15,402.107422,222.279968,3.857501,0.029253,-0.253746,0.162914,13.943919,1.235224,7.125309,7.141214,2.649803,2.854994,20.278048,6.835431,0,0,0,0.34884,0.34884,0.34884
960,'2017/02/12 14:06:20:112',15,402.107422,222.279968,3.857501,0.029253,-0.253746,0.162914,13.943919,1.235224,7.125309,7.141214,2.649803,2.854994,20.278048,6.835431,0,0,0,0.34884,0.34884,0.34884
961,'2017/02/12 14:06:20:144',15,402.267578,222.210129,3.861097,0.031377,-0.254987,0.163521,13.99493,1.233119,7.064083,7.0819,2.675728,2.885474,20.257313,6.85848,0,0,0,0.34884,0.34884,0.34884
962,'2017/02/12 14:06:20:178',15,402.335114,222.341446,3.861849,0.032396,-0.256279,0.164176,13.981102,1.222593,7.145344,7.166744,2.586974,2.80173,20.229912,6.88212,0,0,0,0.34884,0.34884,0.34884
963,'2017/02/12 14:06:20:184',15,402.335114,222.341446,3.861849,0.032396,-0.256279,0.164176,13.981102,1.222593,7.145344,7.166744,2.586974,2.80173,20.229912,6.88212,0,0,0,0.34884,0.34884,0.34884
964,'2017/02/12 14:06:20:215',15,402.509399,222.446854,3.857873,0.02896,-0.253167,0.162237,14.020982,1.218741,7.078209,7.102792,2.673185,2.875481,20.266476,6.84048,0,0,0,0.34884,0.34884,0.34884
965,'2017/02/12 14:06:20:263',15,402.475677,222.441238,3.859157,0.034806,-0.251944,0.165174,13.990727,1.218627,7.137811,7.154649,2.609909,2.818317,20.312397,6.812779,0,0,0,0.34884,0.34884,0.34884
966,'2017/02/12 14:06:20:277',15,402.504639,222.534576,3.860081,0.031788,-0.257057,0.165857,13.981231,1.219367,7.091116,7.111115,2.665571,2.878348,20.289696,6.813364,0,0,0,0.34884,0.34884,0.34884
967,'2017/02/12 14:06:20:312',15,402.556335,222.574127,3.856478,0.032175,-0.25419,0.164447,14.019152,1.21824,7.119337,7.146064,2.639588,2.8485,20.275276,6.851085,0,0,0,0.34884,0.34884,0.34884
968,'2017/02/12 14:06:20:318',15,402.556335,222.574127,3.856478,0.032175,-0.25419,0.164447,14.019152,1.21824,7.119337,7.146064,2.639588,2.8485,20.275276,6.851085,0,0,0,0.34884,0.34884,0.34884
969,'2017/02/12 14:06:20:363',15,402.523407,222.463791,3.852654,0.034735,-0.254379,0.166951,13.954956,1.208789,7.106717,7.130171,2.703516,2.914991,20.314306,6.833863,0,0,0,0.34884,0.34884,0.34884
970,'2017/02/12 14:06:20:376',15,402.617157,222.468719,3.854862,0.036804,-0.253086,0.166462,14.006757,1.198365,7.151876,7.179145,2.626065,2.84108,20.31394,6.82847,0,0,0,0.34884,0.34884,0.34884
971,'2017/02/12 14:06:25:191',16,355.142609,217.909302,3.871078,0.260048,0.182679,0.050196,13.389594,0.865146,7.503079,7.575104,2.498116,2.697825,21.213932,6.82689,1,1,1,0.34884,0.34884,0.34884
972,'2017/02/12 14:06:25:194',16,355.104797,217.700623,3.870096,0.270731,0.189253,0.050337,13.27938,0.881785,7.534739,7.605073,2.321236,2.534572,21.316076,6.840703,1,1,1,0.34884,0.34884,0.34884
973,'2017/02/12 14:06:25:227',16,355.01358,218.044205,3.868394,0.259277,0.184876,0.050321,13.352504,0.861282,7.470517,7.538551,2.541577,2.737962,21.24745,6.855366,1,1,1,0.34884,0.34884,0.34884
974,'2017/02/12 14:06:25:261',16,354.873596,217.809738,3.871031,0.269853,0.188588,0.050322,13.266425,0.893852,7.526967,7.592915,2.313768,2.523155,21.334316,6.846562,1,1,1,0.34884,0.34884,0.34884
975,'2017/02/12 14:06:25:295',16,354.88385,218.096558,3.862795,0.257095,0.185506,0.051048,13.341326,0.843309,7.458746,7.534497,2.565611,2.770478,21.202082,6.862159,1,1,1,0.34884,0.34884,0.34884
976,'2017/02/12 14:06:25:310',16,354.88385,218.096558,3.862795,0.257095,0.185506,0.051048,13.341326,0.843309,7.458746,7.534497,2.565611,2.770478,21.202082,6.862159,1,1,1,0.34884,0.34884,0.34884
977,'2017/02/12 14:06:25:327',16,354.745819,217.977356,3.86614,0.262852,0.188611,0.049537,13.336387,0.877881,7.505689,7.572511,2.346526,2.555336,21.27297,6.85983,1,1,1,0.34884,0.34884,0.34884
978,'2017/02/12 14:06:25:360',16,354.72345,218.033707,3.869266,0.26871,0.18566,0.050593,13.326518,0.876839,7.515043,7.584989,2.517688,2.727439,21.324732,6.793849,1,1,1,0.34884,0.34884,0.34884
979,'2017/02/12 14:06:25:394',16,354.645416,217.965439,3.869277,0.264427,0.186591,0.049219,13.319283,0.895512,7.534293,7.602196,2.3106,2.521553,21.284861,6.845492,1,1,1,0.34884,0.34884,0.34884
980,'2017/02/12 14:06:25:428',16,354.662994,217.987411,3.866678,0.270635,0.187373,0.050194,13.370566,0.892845,7.524804,7.595959,2.502899,2.714823,21.370588,6.829551,1,1,1,0.34884,0.34884,0.34884
981,'2017/02/12 14:06:25:437',16,354.662994,217.987411,3.866678,0.270635,0.187373,0.050194,13.370566,0.892845,7.524804,7.595959,2.502899,2.714823,21.370588,6.829551,1,1,1,0.34884,0.34884,0.34884
982,'2017/02/12 14:06:25:461',16,354.461945,218.155807,3.868885,0.262373,0.187431,0.049093,13.334441,0.890843,7.498913,7.566303,2.348096,2.552597,21.313177,6.847328,1,1,1,0.34884,0.34884,0.34884
983,'2017/02/12 14:06:25:494',16,354.450531,218.170654,3.866516,0.270095,0.189254,0.048836,13.32939,0.877867,7.524742,7.592826,2.471874,2.678605,21.350624,6.828925,1,1,1,0.34884,0.34884,0.34884
984,'2017/02/12 14:06:25:510',16,354.162994,218.118973,3.871626,0.268748,0.187186,0.049095,13.278519,0.881328,7.530362,7.598459,2.359849,2.569316,21.308575,6.856134,1,1,1,0.34884,0.34884,0.34884
985,'2017/02/12 14:06:25:539',16,354.162994,218.118973,3.871626,0.268748,0.187186,0.049095,13.278519,0.881328,7.530362,7.598459,2.359849,2.569316,21.308575,6.856134,1,1,1,0.34884,0.34884,0.34884
986,'2017/02/12 14:06:25:562',16,354.066772,218.223953,3.865334,0.269318,0.190947,0.046995,13.346024,0.893317,7.527898,7.603325,2.448545,2.658916,21.345701,6.823597,1,1,1,0.34884,0.34884,0.34884
987,'2017/02/12 14:06:25:577',16,353.776184,218.220245,3.875844,0.271956,0.186766,0.046746,13.244306,0.872892,7.519087,7.581003,2.386506,2.589143,21.364042,6.820395,1,1,1,0.34884,0.34884,0.34884
988,'2017/02/12 14:06:25:627',16,353.701202,218.27652,3.870651,0.271294,0.189206,0.045574,13.247179,0.880403,7.535502,7.609801,2.439573,2.647789,21.359987,6.773474,1,1,1,0.34884,0.34884,0.34884
989,'2017/02/12 14:06:25:644',16,353.701202,218.27652,3.870651,0.271294,0.189206,0.045574,13.247179,0.880403,7.535502,7.609801,2.439573,2.647789,21.359987,6.773474,1,1,1,0.34884,0.34884,0.34884
990,'2017/02/12 14:06:25:660',16,353.567444,218.345169,3.868825,0.270807,0.19135,0.045658,13.276237,0.887328,7.542052,7.617648,2.404771,2.61517,21.388466,6.786302,1,1,1,0.34884,0.34884,0.34884
991,'2017/02/12 14:06:25:695',16,353.496857,218.304352,3.874295,0.275624,0.189387,0.046273,13.233952,0.877588,7.539838,7.609713,2.43809,2.648,21.411562,6.794571,1,1,1,0.34884,0.34884,0.34884
992,'2017/02/12 14:06:25:712',16,353.451202,218.41095,3.866615,0.265435,0.192253,0.044277,13.288905,0.865651,7.508236,7.584016,2.445017,2.64721,21.31229,6.80235,1,1,1,0.34884,0.34884,0.34884
993,'2017/02/12 14:06:25:762',16,353.364502,218.345551,3.874191,0.269757,0.189837,0.046398,13.246405,0.861661,7.524038,7.591644,2.42505,2.627763,21.340569,6.79697,1,1,1,0.34884,0.34884,0.34884
994,'2017/02/12 14:06:25:778',16,353.443573,218.462265,3.87041,0.269031,0.19269,0.044828,13.286262,0.86615,7.513807,7.584992,2.499811,2.704346,21.347651,6.801911,1,1,1,0.34884,0.34884,0.34884
995,'2017/02/12 14:06:25:788',16,353.443573,218.462265,3.87041,0.269031,0.19269,0.044828,13.286262,0.86615,7.513807,7.584992,2.499811,2.704346,21.347651,6.801911,1,1,1,0.34884,0.34884,0.34884
996,'2017/02/12 14:06:25:829',16,353.322906,218.328323,3.874638,0.275846,0.192663,0.04656,13.245601,0.880916,7.55805,7.626135,2.351246,2.562001,21.380571,6.796742,1,1,1,0.34884,0.34884,0.34884
997,'2017/02/12 14:06:25:862',16,353.498962,218.551498,3.864071,0.263479,0.193356,0.044573,13.276201,0.862223,7.519197,7.591888,2.492031,2.691493,21.30324,6.815396,1,1,1,0.34884,0.34884,0.34884
998,'2017/02/12 14:06:25:878',16,353.471008,218.482376,3.875018,0.269147,0.190153,0.045868,13.277326,0.864632,7.553379,7.612434,2.350222,2.54959,21.362341,6.80082,1,1,1,0.34884,0.34884,0.34884
999,'2017/02/12 14:06:25:886',16,353.471008,218.482376,3.875018,0.269147,0.190153,0.045868,13.277326,0.864632,7.553379,7.612434,2.350222,2.54959,21.362341,6.80082,1,1,1,0.34884,0.34884,0.34884
1000,'2017/02/12 14:06:25:929',16,353.655457,218.514511,3.871178,0.271162,0.190816,0.045748,13.344426,0.864697,7.553347,7.623272,2.524866,2.726959,21.352146,6.802908,1,1,1,0.34884,0.34884,0.34884
1001,'2017/02/12 14:06:25:964',16,353.742767,218.369278,3.874334,0.273987,0.191813,0.046471,13.23064,0.887772,7.5478,7.614224,2.357735,2.567406,21.389385,6.81352,1,1,1,0.34884,0.34884,0.34884
1002,'2017/02/12 14:06:25:996',16,353.81131,218.576813,3.866713,0.269824,0.188578,0.045482,13.307395,0.878087,7.509822,7.581923,2.530865,2.733555,21.342325,6.813627,1,1,1,0.34884,0.34884,0.34884
1003,'2017/02/12 14:06:26:009',16,353.81131,218.576813,3.866713,0.269824,0.188578,0.045482,13.307395,0.878087,7.509822,7.581923,2.530865,2.733555,21.342325,6.813627,1,1,1,0.34884,0.34884,0.34884
1004,'2017/02/12 14:06:26:028',16,353.943268,218.337967,3.872683,0.278457,0.193131,0.046354,13.238958,0.910536,7.538886,7.610313,2.351626,2.564404,21.415104,6.834435,1,1,1,0.34884,0.34884,0.34884
1005,'2017/02/12 14:06:26:063',16,353.925568,218.531128,3.873219,0.267857,0.186716,0.046442,13.294831,0.863022,7.494987,7.561406,2.512969,2.706975,21.344259,6.833409,1,1,1,0.34884,0.34884,0.34884
1006,'2017/02/12 14:06:26:096',16,353.96402,218.441956,3.876575,0.272624,0.188715,0.04766,13.32632,0.885852,7.532013,7.599503,2.40377,2.609861,21.3552,6.825889,1,1,1,0.34884,0.34884,0.34884
